Ticker,symbol,company_name,sector,sub_industry,daily_mean,daily_vol,annual_return_est,annual_vol_est,min_daily_return,max_daily_return
LITE,LITE,Lumentum,Information Technology,Communications Equipment,0.002321089126164307,0.035362262510483924,0.5849144597934054,0.5613585143959384,-0.22456877171216771,0.23566574243899696
AMD,AMD,Advanced Micro Devices,Information Technology,Semiconductors,0.002178107599326359,0.03437058969978317,0.5488831150302425,0.5456161965615867,-0.17314443047898198,0.23820480081192907
LRCX,LRCX,Lam Research,Information Technology,Semiconductor Materials & Equipment,0.0020948306997316977,0.03022935895074348,0.5278973363323878,0.4798761964594301,-0.18427671567061232,0.203130158952886
STX,STX,Seagate Technology,Information Technology,"Technology Hardware, Storage & Peripherals",0.0020858131896156953,0.026836944433627854,0.5256249237831552,0.42602328552143076,-0.16358736791274464,0.19144066597267795
KLAC,KLAC,KLA Corporation,Information Technology,Semiconductor Materials & Equipment,0.0020455147850245454,0.028164595422126352,0.5154697258261854,0.4470990915821674,-0.15241198110690135,0.1731414165049061
MU,MU,Micron Technology,Information Technology,Semiconductors,0.0020409806438056017,0.031808629993682856,0.5143271222390117,0.5049463470537293,-0.19818581795819856,0.18812942345260986
WDC,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",0.0020335249850259697,0.03241510080559499,0.5124482962265444,0.5145737727281628,-0.20444757937692215,0.17748047323504634
PWR,PWR,Quanta Services,Industrials,Construction & Engineering,0.002001165279969435,0.022798536330478018,0.5042936505522976,0.3619155443202955,-0.1832247728680063,0.15966374195949284
AVGO,AVGO,Broadcom,Information Technology,Semiconductors,0.0019810999007966513,0.026531832291087767,0.49923717500075615,0.4211797804145478,-0.19912911596619776,0.24432614074469505
MPWR,MPWR,Monolithic Power Systems,Information Technology,Semiconductors,0.0019759735425121583,0.03272892853389943,0.4979453327130639,0.5195556334698223,-0.20280251294694163,0.23429790085643765
COHR,COHR,Coherent Corp.,Information Technology,Electronic Components,0.0019607744605238744,0.037099892263292036,0.4941151640520164,0.5889425315757598,-0.29865980859648267,0.2285313141778842
CIEN,CIEN,Ciena,Information Technology,Communications Equipment,0.0019337453303719177,0.029348196272207673,0.4873038232537233,0.4658881725874463,-0.24321625910729605,0.2678372442661796
HWM,HWM,Howmet Aerospace,Industrials,Aerospace & Defense,0.0018677923096778997,0.025514013606209307,0.4706836620388307,0.4050224096948885,-0.16403785413647642,0.2635527425077284
ANET,ANET,Arista Networks,Information Technology,Communications Equipment,0.001823218569208216,0.02871853062833765,0.4594510794404705,0.45589254037063764,-0.24234371549038125,0.20388179822232133
CRWD,CRWD,CrowdStrike,Information Technology,Systems Software,0.0018066822296226976,0.035192109139249916,0.4552839218649198,0.5586574133657918,-0.1653603297518903,0.17417336729090072
AMAT,AMAT,Applied Materials,Information Technology,Semiconductor Materials & Equipment,0.0017964860493704727,0.028692832533825142,0.45271448444135914,0.45548459576714767,-0.203576213045235,0.16105760018967152
TER,TER,Teradyne,Information Technology,Semiconductor Materials & Equipment,0.0017908171751425405,0.03059744152890005,0.4512859281359202,0.48571932624185676,-0.22410534623623857,0.20482418792545376
TRGP,TRGP,Targa Resources,Energy,Oil & Gas Storage & Transportation,0.0017810115709355392,0.032899605974720095,0.4488149158757559,0.5222650538467448,-0.5290738226541662,0.35095168205136806
JBL,JBL,Jabil,Information Technology,Electronic Manufacturing Services,0.0017702311086125774,0.02499786301758349,0.4460982393703695,0.39682877311550735,-0.1648582689879159,0.1879635011000278
EME,EME,Emcor,Industrials,Construction & Engineering,0.0017387240997745047,0.02231536564354459,0.4381584731431752,0.35424544744976294,-0.19119732372951392,0.14397530248222523
HOOD,HOOD,Robinhood Markets,Financials,Investment Banking & Brokerage,0.0016916491976539311,0.04662666899445066,0.42629559780879067,0.7401754237358552,-0.2758914382346368,0.5040598405375005
AXON,AXON,Axon Enterprise,Industrials,Aerospace & Defense,0.00169037146316387,0.031876678924266426,0.4259736087172953,0.5060265903375775,-0.16420899036896008,0.28678398437499997
DELL,DELL,Dell Technologies,Information Technology,"Technology Hardware, Storage & Peripherals",0.0016293372474411388,0.02856733381263188,0.41059298635516694,0.45349236533034365,-0.18986671677492517,0.31618400906845867
TPL,TPL,Texas Pacific Land Corporation,Energy,Oil & Gas Exploration & Production,0.0016104985338547383,0.03156229323110052,0.40584563053139405,0.5010358721783356,-0.24885823506347682,0.26139995064724664
WSM,WSM,"Williams-Sonoma, Inc.",Consumer Discretionary,Homefurnishing Retail,0.00160149696933642,0.029824342456850807,0.4035772362727778,0.47344675894111415,-0.21664483227389064,0.27542992727648086
URI,URI,United Rentals,Industrials,Trading Companies & Distributors,0.00159906289544051,0.02769441258117834,0.4029638496510085,0.43963517037489774,-0.1653628914997206,0.22918827626827243
MRNA,MRNA,Moderna,Health Care,Biotechnology,0.0015947758248066597,0.04536094162811165,0.40188350785127824,0.7200826247022045,-0.21011577583684637,0.2781065106970553
ON,ON,ON Semiconductor,Information Technology,Semiconductors,0.0015827707503586494,0.03474688768569029,0.39885822909037966,0.551589741898975,-0.2683982969936636,0.243787037410105
VST,VST,Vistra Corp.,Utilities,Electric Utilities,0.0015785588553416487,0.028885210303526858,0.39779683154609546,0.45853849818559567,-0.28271682519403896,0.1660180350578746
BLDR,BLDR,Builders FirstSource,Industrials,Building Products,0.0015480592439753708,0.031760777392297254,0.39011092948179343,0.5041867105566065,-0.2327043961028188,0.2338129863513938
STLD,STLD,Steel Dynamics,Materials,Steel,0.00151823784317173,0.02625648279285328,0.382595936479276,0.4168087426388186,-0.18169348432460863,0.1941939897061633
FCX,FCX,Freeport-McMoRan,Materials,Copper,0.0014743219827353334,0.03140234793661546,0.371529139649304,0.49849681934284085,-0.1805556312579374,0.2968461741109576
DDOG,DDOG,Datadog,Information Technology,Application Software,0.0014657347193273035,0.03699582160221528,0.3693651492704805,0.5872904610478368,-0.17867270382747447,0.28472649940374684
ARES,ARES,Ares Management,Financials,Asset Management & Custody Banks,0.0014582043479452226,0.023951527986180117,0.3674674956821961,0.3802187194286177,-0.15475729439694696,0.18405982161071854
SATS,SATS,EchoStar,Communication Services,Wireless Telecommunication Services,0.0014478929020508018,0.038496265104331934,0.36486901131680205,0.6111092632252576,-0.3128238377572643,0.7024765850287811
CARR,CARR,Carrier Global,Industrials,Building Products,0.0014436028917400499,0.02363140579004685,0.3637879287184926,0.37513693710789486,-0.12753652698698936,0.27409642834595194
LLY,LLY,Lilly (Eli),Health Care,Pharmaceuticals,0.0014304701396946691,0.020774801014983947,0.3604784752030566,0.3297897421349986,-0.1413642846502151,0.15679736130869681
GE,GE,GE Aerospace,Industrials,Aerospace & Defense,0.0014058891836513927,0.02424658650381296,0.35428407428015096,0.3849026281878249,-0.15159214243326535,0.14729966906638525
FSLR,FSLR,First Solar,Information Technology,Semiconductors,0.0013878049791024888,0.033007766321369696,0.3497268547338272,0.5239820461204651,-0.1788873386791191,0.2647524392905276
CDNS,CDNS,Cadence Design Systems,Information Technology,Application Software,0.001379596451424637,0.02295355870329966,0.3476583057590085,0.36437644819711873,-0.12598051213057826,0.14250558881805575
GNRC,GNRC,Generac,Industrials,Electrical Components & Equipment,0.0013714595411933352,0.03125256254783933,0.3456078043807205,0.49611905001044415,-0.25341817415282686,0.19614057123450168
APO,APO,Apollo Global Management,Financials,Asset Management & Custody Banks,0.0013600037577351995,0.02597266583246992,0.34272094694927024,0.41230328806859873,-0.15901235574909223,0.2623722229549852
FTNT,FTNT,Fortinet,Information Technology,Systems Software,0.0013573157659488742,0.027037673691947935,0.3420435730191163,0.42920976371164704,-0.2506599939677835,0.2530012288916046
CAT,CAT,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,0.0013539154358315011,0.020258009704417483,0.34118668982953826,0.32158593441013056,-0.1428217980464046,0.116346063047708
TPR,TPR,"Tapestry, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",0.0013535953705215095,0.03053662341745891,0.34110603337142037,0.48475386865336556,-0.29266777237006625,0.29678650798515216
TTD,TTD,Trade Desk (The),Communication Services,Advertising,0.0013324243435120832,0.0429699365774819,0.335770934565045,0.6821265962174103,-0.386052321769902,0.36220179566549593
APH,APH,Amphenol,Information Technology,Electronic Components,0.0012979950441936825,0.019105211871694564,0.32709475113680797,0.30328583614621607,-0.13875248055190403,0.10171467046006222
