annual_return,annual_volatility,sharpe_ratio,historical_var_95_daily,historical_cvar_95_daily,max_weight,min_weight,effective_number_of_holdings,rebalance_date,method,delta,penalty,weight_sum
0.3292193043010623,0.16474615359371844,1.9947009209785407,0.011208324988088521,0.022361889287232005,0.09999999999999874,0.0,12.516797606683454,2021-12-31,markowitz_d31_62,31.622776601683793,annual_volatility,1.0
0.3455485153022333,0.1654869938571787,2.084444869425427,0.011562849126873284,0.022302979323204544,0.09999999999877297,2.829018989051903e-17,12.814817113432914,2021-12-31,markowitz_d16_68,16.68100537200059,annual_volatility,1.0
0.3756997792615223,0.16810420026354642,2.231352807802882,0.011878685622787813,0.022368458321367555,0.09999999999999995,2.157457851373946e-18,12.94390812741036,2021-12-31,markowitz_d8_799,8.799225435691074,annual_volatility,1.0
0.4414800938443669,0.1790244974689442,2.4626802481087675,0.013407395512266157,0.023444998207945655,0.1,0.0,12.436683347973869,2021-12-31,markowitz_d4_642,4.641588833612779,annual_volatility,1.0
0.538970229191379,0.20708058942534083,2.5998102028074372,0.017602233720606365,0.027172736796345826,0.1,0.0,10.967630695209248,2021-12-31,markowitz_d2_448,2.448436746822227,annual_volatility,1.0
0.5630371973075438,0.22062737015765013,2.5492630261859714,0.017821028531126118,0.029217941877131115,0.09999999999999994,0.0,10.693148803988763,2021-12-31,markowitz_d1_292,1.291549665014884,annual_volatility,0.9999999999999998
0.5684908169989844,0.22608753749089966,2.511818312948111,0.018603723172539603,0.03060417177947512,0.10000000000000003,0.0,10.000000000000002,2021-12-31,markowitz_d0_6813,0.6812920690579614,annual_volatility,1.0
0.5695383293255177,0.22833054708852157,2.491731117803286,0.01886193740585549,0.03139252086061154,0.09999999999999983,0.0,10.454557098750735,2021-12-31,markowitz_d0_3594,0.35938136638046275,annual_volatility,1.0
0.5717049276798807,0.23710981592185398,2.4086093840505693,0.019619289923866665,0.03325116102950384,0.0999999999999999,0.0,10.039094713369357,2021-12-31,markowitz_d0_1896,0.1895735652406376,annual_volatility,1.0000000000000002
0.571770073012415,0.2374557376027459,2.4053749080932296,0.019650791255169393,0.033313260287291216,0.0999999999999997,0.0,10.000000000000346,2021-12-31,markowitz_d0_1,0.1,annual_volatility,1.0
0.299691266775066,0.16390542448062317,1.815017823343823,0.0111268794965953,0.022277789904141386,0.09999999999999613,0.0,12.460960475552902,2022-01-31,markowitz_d31_62,31.622776601683793,annual_volatility,1.0
0.3108166736855963,0.16441511154410232,1.8770578372463878,0.011516181359697644,0.022257313506008035,0.10000000000000002,5.34832100625855e-13,12.625296634319875,2022-01-31,markowitz_d16_68,16.68100537200059,annual_volatility,1.0
0.3339788867977531,0.16642610098247343,1.9935508002599498,0.011829920475794543,0.022358222096296378,0.09999999999999999,0.0,12.898397978134916,2022-01-31,markowitz_d8_799,8.799225435691074,annual_volatility,1.0000000000000002
0.38940005395230076,0.17573867409908536,2.20327173820595,0.01339690190794158,0.02347242810459057,0.09999999999999998,0.0,12.618002271404146,2022-01-31,markowitz_d4_642,4.641588833612779,annual_volatility,1.0
0.47975904430332644,0.20293149173570535,2.353301797659338,0.0176975850219778,0.026762871839698957,0.09999999999999995,0.0,11.192242812214744,2022-01-31,markowitz_d2_448,2.448436746822227,annual_volatility,0.9999999999999999
0.5098181006296858,0.218264493130715,2.325701690405877,0.018977293714349225,0.028651959215101143,0.1,0.0,10.685744311994288,2022-01-31,markowitz_d1_292,1.291549665014884,annual_volatility,1.0
0.5168149369128958,0.22582543248185327,2.278817453185876,0.019182408713714457,0.030573544057990575,0.09999999999999998,0.0,11.165272205806207,2022-01-31,markowitz_d0_6813,0.6812920690579614,annual_volatility,1.0
0.5230759929020671,0.23723032996494328,2.1956551381058214,0.02072395208459412,0.03311852937976548,0.09999999999999981,0.0,10.709005174677594,2022-01-31,markowitz_d0_3594,0.35938136638046275,annual_volatility,1.0
0.5235457111997314,0.23885580459385575,2.1826796802623836,0.020482210428024665,0.033287040469787955,0.1,0.0,10.497851289592534,2022-01-31,markowitz_d0_1896,0.1895735652406376,annual_volatility,1.0
0.5235923887022597,0.23921221634951478,2.1796227494520988,0.020802331262072035,0.03329619922246948,0.09999999999999976,0.0,10.370208641251459,2022-01-31,markowitz_d0_1,0.1,annual_volatility,1.0
0.28586476030775604,0.16321184013881693,1.7300507124213276,0.011267538457769129,0.0221658649100075,0.09999999999999996,0.0,12.361736727944347,2022-02-28,markowitz_d31_62,31.622776601683793,annual_volatility,1.0
0.29685236503153273,0.1637196961241803,1.7917964177567671,0.011810464712822353,0.022110971329720376,0.09999999999999994,0.0,12.502083887300754,2022-02-28,markowitz_d16_68,16.68100537200059,annual_volatility,1.0
0.3171037085165693,0.16548823215546898,1.8950212013984915,0.012109255018052979,0.022177133346649384,0.10000000000012065,2.2688807150208964e-18,13.052928483110577,2022-02-28,markowitz_d8_799,8.799225435691074,annual_volatility,1.0
0.3709213640178303,0.17458287533010933,2.1045670334108837,0.013597142955409428,0.023246658002377442,0.09999999999999999,0.0,13.205197453943875,2022-02-28,markowitz_d4_642,4.641588833612779,annual_volatility,0.9999999999999999
0.46842584951347044,0.2037230759921744,2.282146228399426,0.01772262832600008,0.026741487761365722,0.09999999999999998,0.0,11.178799339164696,2022-02-28,markowitz_d2_448,2.448436746822227,annual_volatility,1.0
0.49442772927354894,0.21733563394203861,2.258846008678332,0.0186432864569353,0.028687202073360916,0.09999999999999995,0.0,10.947641635720673,2022-02-28,markowitz_d1_292,1.291549665014884,annual_volatility,0.9999999999999997
0.5089921161653134,0.2323152615159409,2.175888544156742,0.018916549557508773,0.031039635705471563,0.09999999999999998,0.0,10.61657317624792,2022-02-28,markowitz_d0_6813,0.6812920690579614,annual_volatility,1.0
0.5182064993508427,0.24892951866954705,2.0676796472422927,0.021593592360626412,0.033987437923111916,0.09999999999999983,0.0,10.000000000000078,2022-02-28,markowitz_d0_3594,0.35938136638046275,annual_volatility,1.0000000000000002
0.5183849988087066,0.24980665791341056,2.0611340110365637,0.021500090592854418,0.03406183155654498,0.09999999999999984,0.0,10.30969546159858,2022-02-28,markowitz_d0_1896,0.1895735652406376,annual_volatility,1.0
0.5191761695890218,0.25521608361046666,2.0205473036569765,0.02133990635334571,0.03449813586906414,0.09999999999999987,0.0,10.000000000000037,2022-02-28,markowitz_d0_1,0.1,annual_volatility,1.0
0.29838063352705513,0.16288390127772231,1.7999362197690285,0.01140972492754484,0.02217688644013388,0.10000000000000019,0.0,12.55563532225365,2022-03-31,markowitz_d31_62,31.622776601683793,annual_volatility,1.0
0.3113194681289234,0.16347664528072295,1.8725578054483163,0.011509513113275268,0.022147748553496518,0.10000000000000006,0.0,12.659605783607645,2022-03-31,markowitz_d16_68,16.68100537200059,annual_volatility,1.0
0.3345970338878991,0.16550433399075087,1.9902622846499431,0.012247749535242535,0.022329009368839286,0.09999999999999996,0.0,12.955781896890976,2022-03-31,markowitz_d8_799,8.799225435691074,annual_volatility,1.0
0.39508198990905913,0.17575478924509483,2.2183292505637393,0.013766758321856434,0.023510982466955342,0.09999999999999994,0.0,12.396637295415456,2022-03-31,markowitz_d4_642,4.641588833612779,annual_volatility,1.0
0.4870740826223839,0.20322980627224888,2.3710797715216048,0.0169831367266888,0.02662857560541214,0.09999999999999996,0.0,11.337443428246688,2022-03-31,markowitz_d2_448,2.448436746822227,annual_volatility,1.0
0.5078995148304503,0.213228664659888,2.3575606761515155,0.018296779286048077,0.027912933288845334,0.10000000000000005,0.0,11.033154686434576,2022-03-31,markowitz_d1_292,1.291549665014884,annual_volatility,1.0
0.5187040237589768,0.22530724177426248,2.2791279131341082,0.01901671266994312,0.029995040730844462,0.09999999999999994,0.0,11.128061103151973,2022-03-31,markowitz_d0_6813,0.6812920690579614,annual_volatility,1.0
0.5260695723947455,0.23923793454230535,2.1772030986274804,0.020642522570736656,0.0327747361328286,0.09999999999999987,0.0,10.514705822421515,2022-03-31,markowitz_d0_3594,0.35938136638046275,annual_volatility,1.0
0.5279077456234882,0.24663714948765467,2.1193390643271774,0.020799615111191,0.03392223574924913,0.09999999999999999,0.0,10.479964375211267,2022-03-31,markowitz_d0_1896,0.1895735652406376,annual_volatility,1.0
0.5297244712292284,0.2579175925182935,2.033690164784029,0.02254948661948916,0.035615824742391285,0.09999999999999962,0.0,10.000000000000247,2022-03-31,markowitz_d0_1,0.1,annual_volatility,0.9999999999999999
0.2772380436269953,0.1634140893134701,1.6445218692954122,0.011802522138137586,0.02258680736104118,0.09999999999999988,0.0,12.45133202475821,2022-04-29,markowitz_d31_62,31.622776601683793,annual_volatility,1.0
0.28899720129663786,0.16395276282975157,1.7108415647005957,0.011713278891026224,0.02256447855561251,0.1,0.0,12.603414689230254,2022-04-29,markowitz_d16_68,16.68100537200059,annual_volatility,1.0
0.3088984015584908,0.1656831580334163,1.8130895446711852,0.012164342022502883,0.02267361842218201,0.09999999999999999,6.158363404794369e-18,12.884124823333492,2022-04-29,markowitz_d8_799,8.799225435691074,annual_volatility,1.0
0.3560934702121255,0.17363960540107992,2.0018098371580595,0.01380139947729147,0.023635029371899936,0.1,0.0,12.954912302645466,2022-04-29,markowitz_d4_642,4.641588833612779,annual_volatility,1.0
0.4343164353947333,0.1965616228337297,2.166325395852724,0.016302355685139693,0.025893406307090465,0.09999999999999998,0.0,11.187057036063752,2022-04-29,markowitz_d2_448,2.448436746822227,annual_volatility,1.0
0.46938439112791824,0.21564306736752792,2.137255775268755,0.018914504376073404,0.028659822190037106,0.10000000000000003,0.0,11.148176137616204,2022-04-29,markowitz_d1_292,1.291549665014884,annual_volatility,1.0
0.4830295157138819,0.2297943557882066,2.0650181510604164,0.019483526849946156,0.030744142853433087,0.09999999999999995,0.0,10.389117432754002,2022-04-29,markowitz_d0_6813,0.6812920690579614,annual_volatility,1.0
0.48884642691953784,0.2421925931585747,1.9833241828540678,0.021357273475021504,0.03330247432833442,0.09999999999999999,0.0,10.622434961943037,2022-04-29,markowitz_d0_3594,0.35938136638046275,annual_volatility,0.9999999999999999
0.49104901852616345,0.24980775436151353,1.9316815034806103,0.022662820828120964,0.03496707048613166,0.09999999999999992,0.0,10.000000000000023,2022-04-29,markowitz_d0_1896,0.1895735652406376,annual_volatility,1.0
0.4915472530878137,0.2542057057708729,1.9002219152516033,0.02306324344115392,0.03528246488742783,0.0999999999999999,0.0,10.526286279468257,2022-04-29,markowitz_d0_1,0.1,annual_volatility,0.9999999999999998
0.26796544968643216,0.16563975726191144,1.5477289626853548,0.011622494563960748,0.023385609873004583,0.09999999999999998,0.0,11.94350853902731,2022-05-31,markowitz_d31_62,31.622776601683793,annual_volatility,1.0
0.2778085512564155,0.16608921495455684,1.6028045609659365,0.011712706115263686,0.02337166754366781,0.09999999999999994,0.0,12.140890002062374,2022-05-31,markowitz_d16_68,16.68100537200059,annual_volatility,1.0
0.2960168804899583,0.16766447486217653,1.6963455181770288,0.012310123899926563,0.023511358458231837,0.09999999999999999,8.26188429769462e-19,12.424918800170927,2022-05-31,markowitz_d8_799,8.799225435691074,annual_volatility,1.0
0.3346967617379794,0.1740716154505688,1.856113995964663,0.013717020123708309,0.02414364387929582,0.1,0.0,12.661958653332201,2022-05-31,markowitz_d4_642,4.641588833612779,annual_volatility,1.0
0.4105490028914427,0.19736226173574203,2.0214046970419046,0.01661323585113169,0.026686317110299552,0.1,0.0,11.270502030117878,2022-05-31,markowitz_d2_448,2.448436746822227,annual_volatility,1.0
0.45456575494138446,0.2207838836092473,2.0063319283094234,0.01901707073365711,0.029746106686768456,0.09999999999999998,0.0,11.031440132312886,2022-05-31,markowitz_d1_292,1.291549665014884,annual_volatility,1.0
