date,equal,inverse_volatility,risk_parity,markowitz_best_sharpe_default,cvar_bootstrap,cvar_montecarlo,benchmark_sp500
2025-12-31,0.2817563690736329,0.2555287675588065,0.2560516975059155,0.2393228828559022,0.24455515672957495,0.2086988772714562,0.14648863127112066
2026-01-02,0.3117513768309934,0.2795412827549686,0.28176273327919144,0.2777172174466196,0.2648082320580196,0.22638303749340105,0.16108683732629703
2026-01-05,0.3143627334679642,0.28221594790452387,0.2836762771616612,0.2784697363681974,0.2647583677312235,0.22952966570910704,0.17349271242940878
2026-01-06,0.32907223697448695,0.2924575907960101,0.2952147553046829,0.29470741613932994,0.2740019503258315,0.2410101801168245,0.18339624870723426
2026-01-07,0.3069599186491696,0.27413811240070096,0.2782177159737176,0.2585225120686392,0.26608931515403755,0.23244175861762528,0.16465542536391675
2026-01-08,0.29957838245719315,0.27690222432312517,0.28089145375124747,0.2186864552009009,0.28767177620480955,0.24995138242800818,0.158329695630951
2026-01-09,0.31141551552011904,0.2891693272266165,0.29091242923973715,0.2426518247156666,0.29334220501491237,0.258315585075237,0.17892108153793052
2026-01-12,0.3270141773918047,0.3003590889932144,0.3043472721104967,0.2709674417241268,0.305444170972627,0.2701870213379918,0.17894141334537506
2026-01-13,0.3564763584056909,0.32261632584182576,0.32891165459627536,0.2881258022639195,0.31768559726605416,0.28579143462132417,0.195073345590979
2026-01-14,0.36419506107401456,0.325676431121686,0.33612590897935246,0.3048397731123713,0.32894268857483966,0.29271256274258994,0.18682980468064758
2026-01-15,0.3651345026676047,0.32749728728364236,0.3362974546125852,0.3049282080017852,0.32508287262190105,0.2911495771476911,0.18852935080910949
2026-01-16,0.36085553030919604,0.3232475860230455,0.33358026726807344,0.3040794566177927,0.32326093882385765,0.2913841077614845,0.16640580838602714
2026-01-20,0.34478177139465727,0.30525359281216113,0.31910683206978274,0.2947363488252146,0.31190921235882585,0.2873368344653151,0.14476517129738475
2026-01-21,0.36544124815571144,0.31865378996928584,0.3367270078495861,0.3199235184473619,0.3311078201789426,0.30452055634796227,0.14657491637597997
2026-01-22,0.34685395229799676,0.3032366105648274,0.320427120046733,0.2947885200799012,0.32431610025325197,0.29562703248487265,0.14284601533444152
2026-01-23,0.34280820699225245,0.3057732769731982,0.3224924904558304,0.2792016041899912,0.3334274688516965,0.3065328904448037,0.13624536959263223
