date,equal,inverse_volatility,risk_parity,markowitz_best_sharpe_default,cvar_bootstrap,cvar_montecarlo,benchmark_sp500
2021-12-31,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-01-03,0.9930859074314881,0.9896956584221831,0.9924186461891894,0.9976760977702154,0.9870451748081205,0.9910128934753739,1.0063740525309706
2022-01-04,0.987592891345235,0.9832164204984628,0.9868936471684576,0.9893991455026665,0.9781832719665905,0.9850001578176406,1.0057404173304811
2022-01-05,0.9620560997377523,0.9610763411726146,0.9650491132050913,0.9561944818497368,0.9614483471516118,0.9668236412124237,0.9862363370168865
2022-01-06,0.9574885101740627,0.9563841455793382,0.9609826431164559,0.9527374386846322,0.9602633523481525,0.9652394633547405,0.9852858329926115
2022-01-07,0.9440317067498383,0.9431538609144186,0.9487178530371663,0.9262222480321981,0.9460300553816369,0.9502617701575924,0.9812952118180496
2022-01-10,0.944737520726107,0.9399316276692328,0.9505663415961702,0.9380257493574335,0.9553855034221267,0.9530780473759345,0.9798811347489541
2022-01-11,0.9471906362506388,0.9429168531807042,0.9505772247199166,0.9344853567472827,0.9479205749223617,0.9469784816042208,0.9888568309204144
2022-01-12,0.9484023562291103,0.9420733462230833,0.9498614187269804,0.9414647020785151,0.940736527809177,0.9441460594326698,0.9916431866492604
2022-01-13,0.9354361463394034,0.9309266566945413,0.9401599343800714,0.9205164851746958,0.9323131010868344,0.9351197859467969,0.9775186025972181
2022-01-14,0.929096549232057,0.9236632591074315,0.9332006019932141,0.9107419097375674,0.9234916103313907,0.9257930346674015,0.9783201485646603
2022-01-18,0.9083548910755382,0.9054645734816348,0.913365355868244,0.8871691369132912,0.9046301100731405,0.9037737280706222,0.9603308508015002
2022-01-19,0.9041808070650549,0.9050456625224218,0.9129950117722689,0.8795557368923294,0.9121058387765879,0.9120463830515556,0.9510256848152016
2022-01-20,0.8913436234278416,0.8934522078777994,0.8999615614585185,0.8642084816067191,0.8996464339007796,0.8983003471104944,0.9405288543742396
2022-01-21,0.8782338354894585,0.8826607042193326,0.8882620156472817,0.8448986988895784,0.8905855243482236,0.8878992950856198,0.9227389186321228
2022-01-24,0.8827094729626969,0.8882268406619545,0.8914343049643495,0.8479965721001643,0.8901261523289555,0.8903920332622002,0.9252965100274695
2022-01-25,0.8660675191011334,0.8699843530516921,0.873381419251423,0.8288296758903658,0.8734247517360605,0.8716430399157054,0.9140338876505887
2022-01-26,0.8582596585175256,0.8611800327487822,0.866150822939042,0.8283170366175134,0.8700820568316808,0.8676729378477875,0.9126659117682708
2022-01-27,0.8497455539559231,0.8554797370756282,0.8606782966336503,0.8143593863160389,0.8702298428590607,0.8687274312416041,0.9077520374931736
2022-01-28,0.8640896430568976,0.8683479084611613,0.8713195797833584,0.8304629604784812,0.8772189353449247,0.8739254676914974,0.929853663563989
