annual_return,annual_volatility,sharpe_ratio,historical_var_95_daily,historical_cvar_95_daily,max_weight,min_weight,effective_number_of_holdings,rebalance_date,method,delta,penalty,weight_sum
0.47581775497164036,0.2643567618817188,1.6069865281589304,0.024844212055943855,0.03693342556531975,0.09999999999999992,0.0,10.308217573125688,2023-04-28,markowitz_d0_6813,0.6812920690579614,annual_volatility,1.0
0.4778213074384288,0.2687839761878678,1.5879715505812002,0.024601270313063424,0.03762871608064552,0.0999999999999999,0.0,10.526310610782728,2023-04-28,markowitz_d0_3594,0.35938136638046275,annual_volatility,0.9999999999999999
0.479525766683853,0.2743229221130731,1.562121617045254,0.025595565013767814,0.038478017416142846,0.0999999999999999,0.0,10.00000000000008,2023-04-28,markowitz_d0_1896,0.1895735652406376,annual_volatility,1.0
0.4795257666838519,0.27432292211307235,1.562121617045254,0.0255955650137678,0.038478017416142755,0.09999999999999974,0.0,10.00000000000015,2023-04-28,markowitz_d0_1,0.1,annual_volatility,1.0
0.23476178609862108,0.16495571089392946,1.08854543516886,0.01338709342525506,0.02281320392501599,0.09999999999999994,0.0,11.94299706061881,2023-05-31,markowitz_d31_62,31.622776601683793,annual_volatility,1.0
0.245583445391465,0.1654514188781048,1.1506909199233202,0.013559197224186236,0.022848326235686212,0.09999999999999996,0.0,12.131660538979357,2023-05-31,markowitz_d16_68,16.68100537200059,annual_volatility,1.0
0.2660041046161114,0.16722653049254668,1.2605900750031227,0.013614332365717975,0.022988012286724122,0.1,0.0,12.264975865084788,2023-05-31,markowitz_d8_799,8.799225435691074,annual_volatility,1.0
0.3130321806029573,0.1750702020557111,1.472735951495101,0.013733606266906243,0.024116774473553943,0.1,0.0,12.375308709640121,2023-05-31,markowitz_d4_642,4.641588833612779,annual_volatility,1.0
0.4070054626579419,0.20364613811005117,1.7275331902823752,0.01646919885392433,0.027428120782582468,0.1,0.0,11.350581214273829,2023-05-31,markowitz_d2_448,2.448436746822227,annual_volatility,1.0
0.45318923713267373,0.22844665562034108,1.7421539223323017,0.01882878953093406,0.03128467567775636,0.1,0.0,10.45318792949183,2023-05-31,markowitz_d1_292,1.291549665014884,annual_volatility,0.9999999999999997
0.47113371014818156,0.24869859921925797,1.6724409041865396,0.02160651310341347,0.03415044067113864,0.09999999999999992,0.0,10.446190780858943,2023-05-31,markowitz_d0_6813,0.6812920690579614,annual_volatility,1.0
0.4807303952059787,0.26407022700836497,1.6114288991484798,0.023543373792914057,0.036466396889968326,0.09999999999999976,0.0,10.00000000000005,2023-05-31,markowitz_d0_3594,0.35938136638046275,annual_volatility,1.0
0.48073039520597893,0.264070227008365,1.6114288991484802,0.023543373792914067,0.03646639688996833,0.09999999999999983,0.0,10.000000000000036,2023-05-31,markowitz_d0_1896,0.1895735652406376,annual_volatility,1.0
0.4807303952059779,0.2640702270083646,1.611428899148479,0.02354337379291402,0.03646639688996829,0.09999999999999984,0.0,10.000000000000094,2023-05-31,markowitz_d0_1,0.1,annual_volatility,1.0
0.21209196643952596,0.16053935454328083,0.982886513331445,0.012960786922252717,0.02251999107653736,0.0999999999999999,0.0,12.454606765268977,2023-06-30,markowitz_d31_62,31.622776601683793,annual_volatility,1.0
0.22464041673833354,0.16112218758895624,1.0572126613182178,0.013154267132190998,0.022573421744706255,0.09999999999999996,0.0,12.93637431607741,2023-06-30,markowitz_d16_68,16.68100537200059,annual_volatility,1.0
0.25111153904827305,0.16342947090188714,1.2042597822912027,0.012901647920907984,0.02285283383052687,0.1,0.0,13.60024100738007,2023-06-30,markowitz_d8_799,8.799225435691074,annual_volatility,1.0
0.3050009800073503,0.1723081824768228,1.4549569057236857,0.013739935624934467,0.02396855408101399,0.1,0.0,13.091911774748535,2023-06-30,markowitz_d4_642,4.641588833612779,annual_volatility,1.0
0.41861680390562217,0.20742543936745556,1.7563747485197923,0.017180102399955564,0.027983264679476132,0.1,0.0,11.888932164132857,2023-06-30,markowitz_d2_448,2.448436746822227,annual_volatility,1.0
0.49662450548747145,0.2475488998111511,1.7868166888437387,0.021344159699675305,0.03359694806509278,0.09999999999999995,0.0,10.210756422085174,2023-06-30,markowitz_d1_292,1.291549665014884,annual_volatility,0.9999999999999999
0.516506409619606,0.2676223764583024,1.7270843183459337,0.023528542193361906,0.036768940860050225,0.09999999999999996,0.0,10.000000000000014,2023-06-30,markowitz_d0_6813,0.6812920690579614,annual_volatility,1.0
0.5165064096196061,0.26762237645830256,1.727084318345933,0.023528542193361913,0.03676894086005024,0.09999999999999998,0.0,10.000000000000005,2023-06-30,markowitz_d0_3594,0.35938136638046275,annual_volatility,1.0
0.5165064096196041,0.26762237645830167,1.7270843183459312,0.02352854219336182,0.03676894086005014,0.0999999999999997,0.0,10.000000000000123,2023-06-30,markowitz_d0_1896,0.1895735652406376,annual_volatility,1.0
