date,equal,inverse_volatility,risk_parity,markowitz_best_sharpe_default,cvar_bootstrap,cvar_montecarlo,benchmark_sp500
2022-01-03,-0.0069140925685119425,-0.0103043415778169,-0.007581353810810598,-0.0023239022297846246,-0.012954825191879515,-0.008987106524626087,0.006374052530970564
2022-01-04,-0.005531259728033144,-0.006546697329206985,-0.005567205978996181,-0.008296231899358575,-0.008978214034887189,-0.006067262794782868,-0.000629621957060511
2022-01-05,-0.02585760978159546,-0.022518012173376567,-0.0221346383432921,-0.03356043291917343,-0.017108169087101666,-0.018453313393866577,-0.019392757790687165
2022-01-06,-0.004747737231679872,-0.004882229841961849,-0.004213744184614621,-0.003615418443345342,-0.001232510105165674,-0.001638538602238282,-0.0009637690162076495
2022-01-07,-0.014054271441626076,-0.013833651180933382,-0.012762759210213193,-0.027830532921054862,-0.014822284878112546,-0.0155170750531608,-0.004050216740091761
2022-01-10,0.0007476591847732639,-0.0034164449499911598,0.0019484070559927513,0.01274370309103734,0.009889165769385366,0.0029636856988102256,-0.0014410312534549607
2022-01-11,0.0025966106677401957,0.0031760028321143885,1.144909436634478e-05,-0.0037743021580974867,-0.007813524983397935,-0.006399859684636855,0.009159984668711818
2022-01-12,0.0012792778265502402,-0.000894571938952593,-0.0007530224523810691,0.007468651360708067,-0.007578743729423798,-0.0029910100668314454,0.002817754443029452
2022-01-13,-0.013671633990093746,-0.011832082473440808,-0.01021357869225925,-0.022250666283686438,-0.008954076378812958,-0.009560251187508806,-0.0142436152864307
2022-01-14,-0.006777156444247812,-0.007802330650730438,-0.00740228564562917,-0.010618577281941155,-0.009461940141311076,-0.009973857274287234,0.0008199802697488323
2022-01-18,-0.022324545466951395,-0.019702727640571904,-0.021255072149122256,-0.0258830438922798,-0.02042411652389764,-0.02378426470306072,-0.018387945694007368
2022-01-19,-0.004595212786866809,-0.0004626475419156062,-0.00040547202014573624,-0.008581678176329488,0.008263851291488544,0.00915345813226276,-0.009689541868338813
2022-01-20,-0.014197584749539693,-0.012809800792051296,-0.01427548907244347,-0.017448871790474052,-0.013660042887698398,-0.015071641307396244,-0.01103737849414832
2022-01-21,-0.01470789445709686,-0.01207843414937626,-0.013000050571355448,-0.022343894011825016,-0.010071633934309876,-0.011578590677751577,-0.018914821867908604
2022-01-24,0.0050961797329796,0.006306088416550448,0.0035713441092672937,0.003666561701014981,-0.0005158089893771978,0.002807455969812356,0.002771738943381896
2022-01-25,-0.018853263017226896,-0.020538095422411584,-0.020251504359200645,-0.02260256331264332,-0.018762959103265198,-0.02105700932408683,-0.012171906253646725
2022-01-26,-0.009015302400107728,-0.010120090403955562,-0.008278852919241575,-0.000618509794912514,-0.003827112636475616,-0.004554733860206994,-0.0014966358477518371
2022-01-27,-0.009920196617779875,-0.0066191684158762865,-0.0063182140574804535,-0.016850613574811324,0.00016985297676175293,0.0012153120695825859,-0.00538408875771057
2022-01-28,0.016880452076738495,0.015042052812988427,0.012363833491943588,0.019774530057657946,0.008031317867589927,0.0059835067513225315,0.024347646888076113
2022-01-31,0.027859654326984007,0.02524158034057833,0.02538864011662989,0.03406439598439537,0.016463100342685832,0.01990670936283956,0.018885951732779516
2022-02-01,0.0023804757464953585,0.0025470787301324904,0.0028190214626491183,0.006423259295973649,0.005419801709386496,0.005328451996178485,0.00686300355780145
2022-02-02,0.011209884726006702,0.012982046202901998,0.011241561160136637,0.011685733504940288,0.012066021270098037,0.013749535799592927,0.00942251544733641
2022-02-03,-0.011452365932717035,-0.009299796988657238,-0.009893305443300693,-0.009269632287219554,-0.009339124178103564,-0.005475013381614269,-0.024391082077444004
2022-02-04,-0.007180520037525784,-0.008261854697961368,-0.007852342547263302,-0.010004221326709306,-0.007602054537248937,-0.013286460449336901,0.0051569298644233985
2022-02-07,-6.864092057889959e-05,0.0006145966835660044,0.0008733578485020654,-0.0019157881683625755,0.0016322400691586303,0.0025747935595283877,-0.0037017126347429485
2022-02-08,0.005533559666550891,0.006442282409614641,0.004553382311889731,0.0031419631291511596,0.0017836175708441093,0.002831243038326603,0.008401207191663262
2022-02-09,0.014026841920389055,0.012867065253072463,0.012538811936898764,0.014791386456988631,0.00721409374020876,0.008563996620262193,0.014517207887505545
2022-02-10,-0.018178638464230734,-0.017310339972337996,-0.015611051353300986,-0.015432030439763156,-0.008348390076064582,-0.011894489616246395,-0.01811572566845976
2022-02-11,-0.005379142947414928,-0.006251541221994117,-0.0028822976282485424,-0.009185932294590082,0.010966104377432284,0.0015246164708220267,-0.01896945434456343
2022-02-14,-0.007818091301263985,-0.00613363906358122,-0.007562383770291281,-0.013703376793027466,-0.0033208371202244624,-0.0062592798115281845,-0.0038405967262932217
2022-02-15,0.014589232811219821,0.011980845627778569,0.011826830352771767,0.016559859537305543,0.004633247577593869,0.00599938151360746,0.01576672117072042
2022-02-16,0.0024292832725478775,0.0011772385982680156,0.0021061288899040242,-0.0011354374828551617,0.0032408416987912414,0.0003519784203938059,0.0008812077558950637
2022-02-17,-0.007545207151621325,-0.004900052029645385,-0.0038150914404956326,-0.006525314723594744,0.007772353749196936,0.005372122842696614,-0.021173138152195015
2022-02-18,-0.00584987759499378,-0.005073805889728611,-0.005100757230776742,-0.005688110063602925,-0.007853815130299813,-0.0034917867420979354,-0.0071661613961429005
2022-02-22,-0.016117959001771376,-0.0150685482730748,-0.01564253746538602,-0.017480112104843015,-0.01656594213542406,-0.01666484355020703,-0.010142945264832837
2022-02-23,-0.018061919934783344,-0.015537327117859379,-0.01582203589763498,-0.0248127199670507,-0.008253722159958787,-0.012765361106849227,-0.018412122845487655
2022-02-24,0.01601564084854834,0.01167029351734783,0.012304027985802879,0.028845403695950234,0.0017388905406796606,0.007088952058437403,0.014956856067329216
2022-02-25,0.02051479241692933,0.022845345127695094,0.019616814950824235,0.011619364962000445,0.019913934927287213,0.018951052636948518,0.022372677655603468
2022-02-28,0.0029203915301680983,0.0005913394702994346,0.0002956202997517199,0.009219490407686326,-0.005685901311711317,-0.003143040858799462,-0.002442603440647617
