date,equal,inverse_volatility,risk_parity,markowitz_best_sharpe_default,cvar_bootstrap,cvar_montecarlo,benchmark_sp500
2021-12-31,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-01-03,0.9971243092321582,0.9975404395296744,0.9977610880893459,0.9982645044571251,0.9994401574767251,0.9983488761066793,1.0063740525309706
2022-01-04,0.9997514262520366,0.9994808040471411,0.9996286646087713,0.9967635351401941,0.997830267139369,0.9979198203509136,1.0057404173304811
2022-01-05,0.9830299861582088,0.9845411837415142,0.9846790412510114,0.9677349308387775,0.9842318203264561,0.9834477254640926,0.9862363370168865
2022-01-06,0.9809101290969746,0.9827479827538694,0.9825258738959668,0.9688029448548041,0.9818689887735875,0.9838535052049647,0.9852858329926115
2022-01-07,0.9740455634179503,0.9769611634498723,0.9767077855710078,0.954018885531065,0.9789078437386449,0.9757668709789254,0.9812952118180496
2022-01-10,0.9796963513649668,0.9794017929994988,0.9832687126284593,0.9694087735595861,0.9857123416388701,0.9827710961082935,0.9798811347489541
2022-01-11,0.9832866459489933,0.9840702855293854,0.9858949293088749,0.9697359074798078,0.985135785721288,0.9834886235087145,0.9888568309204144
2022-01-12,0.9850481841839926,0.9853279896478193,0.9867921272829729,0.9696542102320553,0.9843119030365562,0.9824377896460544,0.9916431866492604
2022-01-13,0.9772447404849031,0.9785429842563254,0.9811407589228585,0.9567622272054405,0.977419133425694,0.97768550114236,0.9775186025972181
2022-01-14,0.972541935549899,0.9730892068108534,0.9753383206344842,0.9481901480576415,0.9665199482263636,0.9666446527464302,0.9783201485646603
2022-01-18,0.9550291039651556,0.9583542089834307,0.9592226534314482,0.9236598528216673,0.9551854589681044,0.9530232718440655,0.9603308508015002
2022-01-19,0.9473283079142255,0.9526338235692099,0.9551755130299169,0.9178538485762487,0.9601668028772418,0.9550875967899342,0.9510256848152016
2022-01-20,0.9354048049942423,0.9416712366823067,0.943817214939406,0.9017426784406023,0.9518633987185469,0.9444536684541712,0.9405288543742396
2022-01-21,0.921395172187724,0.9300365469659831,0.9320087820870261,0.8870783119396425,0.9443435939980087,0.9372387728152847,0.9227389186321228
2022-01-24,0.9245496579621921,0.9342096034150952,0.9329732217422799,0.8828309210829911,0.9377782366990264,0.9349123550130768,0.9252965100274695
2022-01-25,0.9085051235199925,0.918563771209225,0.9165844501390027,0.8628108053020166,0.9195399627962699,0.9176550517162309,0.9140338876505887
2022-01-26,0.9048532915057723,0.9141339509841659,0.9128782424732381,0.8645351429866436,0.9175880784776317,0.9152363555555129,0.9126659117682708
2022-01-27,0.9030562349946496,0.9137906697576814,0.9119119975794936,0.8576842081860065,0.9172880917898933,0.9131220672464841,0.9077520374931736
2022-01-28,0.9189227439932875,0.9291196169701456,0.9245367717285496,0.8745378767619686,0.9251593845785179,0.9215218822332769,0.929853663563989
2022-01-31,0.9346994880770146,0.9431946876447924,0.9396790861773802,0.901149658744384,0.9401536795442781,0.9381453766991189,0.9474148349726067
2022-02-01,0.9390228315785358,0.9466933952472949,0.9434846832501228,0.905635733897289,0.9416331424423926,0.940330290134232,0.9539169463557375
2022-02-02,0.9506155831059669,0.9588420513392876,0.9546913146602699,0.9124555774976582,0.9541774102634112,0.9504106187936305,0.9629052435182505
2022-02-03,0.9450207948035366,0.9554109711721971,0.950811256262077,0.9006679041819908,0.9483503254162399,0.9452581753059011,0.9394189426907956
2022-02-04,0.9471726205894909,0.9569603586002754,0.952247206895917,0.8980525467380212,0.9484032600926542,0.9443091556845967,0.9442634602915628
2022-02-07,0.948682383954062,0.958398728647662,0.954237553142492,0.8987127857326027,0.9498766641507245,0.9453684524487798,0.9407680683100754
2022-02-08,0.9575611280232195,0.9677765986002245,0.9615565305322771,0.9038490705789886,0.9526646267188591,0.9470532604483606,0.9486716557712492
2022-02-09,0.9734235195138967,0.9809490887768274,0.9742579671468661,0.9205318400926428,0.9573709827645577,0.9531686108197114,0.9624437194150646
2022-02-10,0.9590524947347615,0.9657917913363099,0.96144387135496,0.9076457397288914,0.9513765016199895,0.9462683006215227,0.9450083530228092
2022-02-11,0.9507716880142992,0.9583741960367099,0.9570659791174105,0.9005249183166848,0.9515429365525517,0.9494288497120446,0.9270820602149119
2022-02-14,0.9443426573722733,0.9541040165453787,0.9508267985813228,0.8880674953270898,0.9466741776606503,0.9415026981672976,0.9235215118894453
2022-02-15,0.9657871508924643,0.972870779429875,0.9686542977004502,0.9094251414387327,0.9558677127118174,0.9492272171105651,0.9380824180625683
2022-02-16,0.9697516767748957,0.976036480644646,0.9706627569011606,0.9104368700288367,0.9549264161499382,0.9487354335552665,0.9389090635650339
2022-02-17,0.9566354062366532,0.9646291702161371,0.9616635513714427,0.89925182925809,0.9503700817548094,0.9469065161879138,0.9190294122498234
