ticker,cluster_id,observations,annual_return,annual_volatility,risk_free_rate,excess_annual_return,sharpe_ratio,symbol,company_name,sector,sub_industry,rebalance_date,train_start_date,train_end_date,selection_mode,eligible_universe_size,selected_rank_in_cluster
GIS,8,923,0.25159542301414684,0.23347756399640543,0.0296,0.22199542301414682,0.950821223308483,GIS,General Mills,Consumer Staples,Packaged Foods & Meats,2022-08-31,2019-01-03,2022-08-31,walk_forward_past_data_only,485,1
KR,9,923,0.19144669469737274,0.31335407758482586,0.0296,0.16184669469737273,0.5164978095859,KR,Kroger,Consumer Staples,Food Retail,2022-08-31,2019-01-03,2022-08-31,walk_forward_past_data_only,485,1
NEM,10,923,0.08277524685430726,0.3464594647120849,0.0296,0.05317524685430726,0.15348187095566002,NEM,Newmont,Materials,Gold,2022-08-31,2019-01-03,2022-08-31,walk_forward_past_data_only,485,1
ADM,11,923,0.26810826214944994,0.291319346976622,0.0296,0.23850826214944992,0.8187175504295975,ADM,Archer Daniels Midland,Consumer Staples,Agricultural Products & Services,2022-08-31,2019-01-03,2022-08-31,walk_forward_past_data_only,485,1
PWR,12,923,0.5330826773474782,0.37412017946327136,0.0296,0.5034826773474782,1.3457779210674916,PWR,Quanta Services,Industrials,Construction & Engineering,2022-08-31,2019-01-03,2022-08-31,walk_forward_past_data_only,485,1
HWM,13,923,0.28600792325010693,0.47995179023521567,0.0296,0.2564079232501069,0.5342368305876014,HWM,Howmet Aerospace,Industrials,Aerospace & Defense,2022-08-31,2019-01-03,2022-08-31,walk_forward_past_data_only,485,1
VICI,14,923,0.23185579621369978,0.37990867588568,0.0296,0.20225579621369977,0.5323800403930797,VICI,Vici Properties,Real Estate,Hotel & Resort REITs,2022-08-31,2019-01-03,2022-08-31,walk_forward_past_data_only,485,1
TKO,15,923,-0.01522996191521131,0.4079434359487916,0.0296,-0.04482996191521131,-0.10989259285652223,TKO,TKO Group Holdings,Communication Services,Movies & Entertainment,2022-08-31,2019-01-03,2022-08-31,walk_forward_past_data_only,485,1
TSCO,16,923,0.26555403992465876,0.3156625309108832,0.0296,0.23595403992465874,0.7474882725034999,TSCO,Tractor Supply,Consumer Discretionary,Other Specialty Retail,2022-08-31,2019-01-03,2022-08-31,walk_forward_past_data_only,485,1
COST,17,923,0.3112690312041839,0.24286789912663215,0.0296,0.2816690312041839,1.1597622914229628,COST,Costco,Consumer Staples,Consumer Staples Merchandise Retail,2022-08-31,2019-01-03,2022-08-31,walk_forward_past_data_only,485,1
ARES,18,923,0.5386714370253942,0.3944243493139068,0.0296,0.5090714370253943,1.29066939683342,ARES,Ares Management,Financials,Asset Management & Custody Banks,2022-08-31,2019-01-03,2022-08-31,walk_forward_past_data_only,485,1
TMUS,19,923,0.24110691055763556,0.30006684554773855,0.0296,0.21150691055763554,0.7048659780175089,TMUS,T-Mobile US,Communication Services,Wireless Telecommunication Services,2022-08-31,2019-01-03,2022-08-31,walk_forward_past_data_only,485,1
AZO,20,923,0.28807500717084733,0.3019032539183436,0.0296,0.2584750071708473,0.8561517764918082,AZO,AutoZone,Consumer Discretionary,Automotive Retail,2022-08-31,2019-01-03,2022-08-31,walk_forward_past_data_only,485,1
GEN,21,923,0.24392390650160167,0.3452864930017879,0.0296,0.21432390650160166,0.6207132652029105,GEN,Gen Digital,Information Technology,Systems Software,2022-08-31,2019-01-03,2022-08-31,walk_forward_past_data_only,485,1
TSLA,22,923,1.028202877451939,0.6716539445496663,0.0296,0.998602877451939,1.4867818250088398,TSLA,"Tesla, Inc.",Consumer Discretionary,Automobile Manufacturers,2022-08-31,2019-01-03,2022-08-31,walk_forward_past_data_only,485,1
DPZ,23,923,0.13272057597005493,0.3339739941345893,0.0296,0.10312057597005493,0.30876828070780277,DPZ,Domino's,Consumer Discretionary,Restaurants,2022-08-31,2019-01-03,2022-08-31,walk_forward_past_data_only,485,1
MRNA,24,923,0.8010560958303086,0.8133271389355393,0.0296,0.7714560958303086,0.9485188172129232,MRNA,Moderna,Health Care,Biotechnology,2022-08-31,2019-01-03,2022-08-31,walk_forward_past_data_only,485,1
SW,25,923,0.10320323376798135,0.4814160798758591,0.0296,0.07360323376798135,0.15288902229223653,SW,Smurfit Westrock,Materials,Paper & Plastic Packaging Products & Materials,2022-08-31,2019-01-03,2022-08-31,walk_forward_past_data_only,485,1
GIS,1,944,0.2445393310404027,0.23423723805722968,0.0333,0.2112393310404027,0.9018178868246045,GIS,General Mills,Consumer Staples,Packaged Foods & Meats,2022-09-30,2019-01-03,2022-09-30,walk_forward_past_data_only,486,1
KR,2,944,0.1581880193457006,0.31525477926099477,0.0333,0.1248880193457006,0.39614948784743925,KR,Kroger,Consumer Staples,Food Retail,2022-09-30,2019-01-03,2022-09-30,walk_forward_past_data_only,486,1
NEM,3,944,0.0893611641808858,0.3458590170942861,0.0333,0.056061164180885796,0.16209253311329083,NEM,Newmont,Materials,Gold,2022-09-30,2019-01-03,2022-09-30,walk_forward_past_data_only,486,1
COST,4,944,0.26894986501304885,0.2449554879793486,0.0333,0.23564986501304885,0.9620109635303036,COST,Costco,Consumer Staples,Consumer Staples Merchandise Retail,2022-09-30,2019-01-03,2022-09-30,walk_forward_past_data_only,486,1
LLY,5,944,0.3423300616171385,0.32058689723815825,0.0333,0.30903006161713853,0.9639510044840218,LLY,Lilly (Eli),Health Care,Pharmaceuticals,2022-09-30,2019-01-03,2022-09-30,walk_forward_past_data_only,486,1
MCK,6,944,0.3545162789073233,0.31798807298729637,0.0333,0.3212162789073233,1.0101519717066743,MCK,McKesson Corporation,Health Care,Health Care Distributors,2022-09-30,2019-01-03,2022-09-30,walk_forward_past_data_only,486,1
NEE,7,944,0.20330541576424377,0.2893880157024113,0.0333,0.17000541576424377,0.587465294136668,NEE,NextEra Energy,Utilities,Multi-Utilities,2022-09-30,2019-01-03,2022-09-30,walk_forward_past_data_only,486,1
EXR,8,944,0.2383997181648252,0.28932614021004216,0.0333,0.2050997181648252,0.7088876173301483,EXR,Extra Space Storage,Real Estate,Self-Storage REITs,2022-09-30,2019-01-03,2022-09-30,walk_forward_past_data_only,486,1
NDAQ,9,944,0.23802684022293263,0.2855399352904909,0.0333,0.20472684022293264,0.7169814618563112,NDAQ,"Nasdaq, Inc.",Financials,Financial Exchanges & Data,2022-09-30,2019-01-03,2022-09-30,walk_forward_past_data_only,486,1
AJG,10,944,0.2808284276482149,0.27123281243355574,0.0333,0.24752842764821492,0.912605025281933,AJG,Arthur J. Gallagher & Co.,Financials,Insurance Brokers,2022-09-30,2019-01-03,2022-09-30,walk_forward_past_data_only,486,1
VICI,11,944,0.19764660248036314,0.37770238324627087,0.0333,0.16434660248036315,0.43512196313891216,VICI,Vici Properties,Real Estate,Hotel & Resort REITs,2022-09-30,2019-01-03,2022-09-30,walk_forward_past_data_only,486,1
PCG,12,944,-0.15793979845936423,0.8646605103186474,0.0333,-0.19123979845936423,-0.22117327688399685,PCG,PG&E Corporation,Utilities,Multi-Utilities,2022-09-30,2019-01-03,2022-09-30,walk_forward_past_data_only,486,1
WRB,13,944,0.22750286229276706,0.3075574144019943,0.0333,0.19420286229276706,0.6314361260656631,WRB,W. R. Berkley Corporation,Financials,Property & Casualty Insurance,2022-09-30,2019-01-03,2022-09-30,walk_forward_past_data_only,486,1
HSY,14,944,0.24293810285283035,0.2429790559760251,0.0333,0.20963810285283035,0.8627826049069657,HSY,Hershey Company (The),Consumer Staples,Packaged Foods & Meats,2022-09-30,2019-01-03,2022-09-30,walk_forward_past_data_only,486,1
TSLA,15,944,0.9762302926386213,0.6677194094619606,0.0333,0.9429302926386213,1.4121654684239626,TSLA,"Tesla, Inc.",Consumer Discretionary,Automobile Manufacturers,2022-09-30,2019-01-03,2022-09-30,walk_forward_past_data_only,486,1
SNPS,16,944,0.41130772703265084,0.35551298774839907,0.0333,0.37800772703265084,1.0632740295276402,SNPS,Synopsys,Information Technology,Application Software,2022-09-30,2019-01-03,2022-09-30,walk_forward_past_data_only,486,1
TMUS,17,944,0.21215261487073955,0.2994945903538377,0.0333,0.17885261487073956,0.5971814537933198,TMUS,T-Mobile US,Communication Services,Wireless Telecommunication Services,2022-09-30,2019-01-03,2022-09-30,walk_forward_past_data_only,486,1
GNRC,18,944,0.396455754398614,0.48326514036162,0.0333,0.36315575439861403,0.7514627562974439,GNRC,Generac,Industrials,Electrical Components & Equipment,2022-09-30,2019-01-03,2022-09-30,walk_forward_past_data_only,486,1
DPZ,19,944,0.07712080704371638,0.33416807185815495,0.0333,0.043820807043716374,0.1311340332427602,DPZ,Domino's,Consumer Discretionary,Restaurants,2022-09-30,2019-01-03,2022-09-30,walk_forward_past_data_only,486,1
MRNA,20,944,0.725253977231578,0.8090020689471888,0.0333,0.691953977231578,0.8553179327860883,MRNA,Moderna,Health Care,Biotechnology,2022-09-30,2019-01-03,2022-09-30,walk_forward_past_data_only,486,1
ADM,21,944,0.2319897617496416,0.29241124503179783,0.0333,0.1986897617496416,0.6794874175513851,ADM,Archer Daniels Midland,Consumer Staples,Agricultural Products & Services,2022-09-30,2019-01-03,2022-09-30,walk_forward_past_data_only,486,1
PWR,22,944,0.47736038041921014,0.37346639541008386,0.0333,0.44406038041921014,1.1890236601652224,PWR,Quanta Services,Industrials,Construction & Engineering,2022-09-30,2019-01-03,2022-09-30,walk_forward_past_data_only,486,1
SMCI,23,944,0.4125665163183916,0.5159129151020244,0.0333,0.3792665163183916,0.7351366969431066,SMCI,Supermicro,Information Technology,"Technology Hardware, Storage & Peripherals",2022-09-30,2019-01-03,2022-09-30,walk_forward_past_data_only,486,1
TKO,24,944,-0.006170477126976492,0.4045254035375408,0.0333,-0.039470477126976496,-0.09757230765190635,TKO,TKO Group Holdings,Communication Services,Movies & Entertainment,2022-09-30,2019-01-03,2022-09-30,walk_forward_past_data_only,486,1
SW,25,944,0.08037062153110996,0.48775514608809994,0.0333,0.04707062153110996,0.09650461283417788,SW,Smurfit Westrock,Materials,Paper & Plastic Packaging Products & Materials,2022-09-30,2019-01-03,2022-09-30,walk_forward_past_data_only,486,1
GIS,1,965,0.2614231150973849,0.2338019783578217,0.042199999999999994,0.21922311509738493,0.9376443973535391,GIS,General Mills,Consumer Staples,Packaged Foods & Meats,2022-10-31,2019-01-03,2022-10-31,walk_forward_past_data_only,486,1
KR,2,965,0.17819012232014475,0.3170172731175532,0.042199999999999994,0.13599012232014476,0.42896754799136216,KR,Kroger,Consumer Staples,Food Retail,2022-10-31,2019-01-03,2022-10-31,walk_forward_past_data_only,486,1
NEM,3,965,0.08928821382549357,0.34580076335647447,0.042199999999999994,0.04708821382549357,0.13617151497422203,NEM,Newmont,Materials,Gold,2022-10-31,2019-01-03,2022-10-31,walk_forward_past_data_only,486,1
COST,4,965,0.2829465815998975,0.2461002948385115,0.042199999999999994,0.2407465815998975,0.978245807295245,COST,Costco,Consumer Staples,Consumer Staples Merchandise Retail,2022-10-31,2019-01-03,2022-10-31,walk_forward_past_data_only,486,1
LLY,5,965,0.37375803482962366,0.3188482345883635,0.042199999999999994,0.33155803482962365,1.0398615982856818,LLY,Lilly (Eli),Health Care,Pharmaceuticals,2022-10-31,2019-01-03,2022-10-31,walk_forward_past_data_only,486,1
MCK,6,965,0.39423707312005285,0.31643669382950695,0.042199999999999994,0.35203707312005283,1.1125039541391715,MCK,McKesson Corporation,Health Care,Health Care Distributors,2022-10-31,2019-01-03,2022-10-31,walk_forward_past_data_only,486,1
NDAQ,7,965,0.26277151381217223,0.2876679543816588,0.042199999999999994,0.22057151381217224,0.7667573341156121,NDAQ,"Nasdaq, Inc.",Financials,Financial Exchanges & Data,2022-10-31,2019-01-03,2022-10-31,walk_forward_past_data_only,486,1
NEE,8,965,0.19482100413687564,0.292440874939022,0.042199999999999994,0.15262100413687565,0.5218867033163516,NEE,NextEra Energy,Utilities,Multi-Utilities,2022-10-31,2019-01-03,2022-10-31,walk_forward_past_data_only,486,1
HSY,9,965,0.2630992312894016,0.24203486253708253,0.042199999999999994,0.22089923128940162,0.9126752608027998,HSY,Hershey Company (The),Consumer Staples,Packaged Foods & Meats,2022-10-31,2019-01-03,2022-10-31,walk_forward_past_data_only,486,1
PM,10,965,0.14647369825277345,0.2790391090019223,0.042199999999999994,0.10427369825277347,0.3736884719340726,PM,Philip Morris International,Consumer Staples,Tobacco,2022-10-31,2019-01-03,2022-10-31,walk_forward_past_data_only,486,1
IRM,11,965,0.20021072888843672,0.34209317540834644,0.042199999999999994,0.15801072888843673,0.46189383550205004,IRM,Iron Mountain,Real Estate,Other Specialized REITs,2022-10-31,2019-01-03,2022-10-31,walk_forward_past_data_only,486,1
PCG,12,965,-0.11465061464166626,0.8580722197986709,0.042199999999999994,-0.15685061464166625,-0.18279418797460667,PCG,PG&E Corporation,Utilities,Multi-Utilities,2022-10-31,2019-01-03,2022-10-31,walk_forward_past_data_only,486,1
TSLA,13,965,0.8707180326013013,0.6674405303688135,0.042199999999999994,0.8285180326013013,1.2413361114637131,TSLA,"Tesla, Inc.",Consumer Discretionary,Automobile Manufacturers,2022-10-31,2019-01-03,2022-10-31,walk_forward_past_data_only,486,1
SNPS,14,965,0.384999606951238,0.3575032136303205,0.042199999999999994,0.342799606951238,0.9588713999805135,SNPS,Synopsys,Information Technology,Application Software,2022-10-31,2019-01-03,2022-10-31,walk_forward_past_data_only,486,1
TMUS,15,965,0.24612293781983596,0.30052401452753014,0.042199999999999994,0.20392293781983598,0.6785578787786198,TMUS,T-Mobile US,Communication Services,Wireless Telecommunication Services,2022-10-31,2019-01-03,2022-10-31,walk_forward_past_data_only,486,1
LULU,16,965,0.2920347849740397,0.4136408008342857,0.042199999999999994,0.2498347849740397,0.6039897042799929,LULU,Lululemon Athletica,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2022-10-31,2019-01-03,2022-10-31,walk_forward_past_data_only,486,1
DPZ,17,965,0.09483048506055392,0.338829986343765,0.042199999999999994,0.05263048506055392,0.15533006871226823,DPZ,Domino's,Consumer Discretionary,Restaurants,2022-10-31,2019-01-03,2022-10-31,walk_forward_past_data_only,486,1
MRNA,18,965,0.8151859605742551,0.8060300806989164,0.042199999999999994,0.7729859605742551,0.9590038623670119,MRNA,Moderna,Health Care,Biotechnology,2022-10-31,2019-01-03,2022-10-31,walk_forward_past_data_only,486,1
PWR,19,965,0.5071053999682933,0.37423813254164784,0.042199999999999994,0.4649053999682933,1.2422715900458257,PWR,Quanta Services,Industrials,Construction & Engineering,2022-10-31,2019-01-03,2022-10-31,walk_forward_past_data_only,486,1
AJG,20,965,0.30376271332247406,0.2738257401908538,0.042199999999999994,0.26156271332247405,0.955215945513988,AJG,Arthur J. Gallagher & Co.,Financials,Insurance Brokers,2022-10-31,2019-01-03,2022-10-31,walk_forward_past_data_only,486,1
ERIE,21,965,0.2234429144080068,0.3349266505230733,0.042199999999999994,0.1812429144080068,0.5411421101454597,ERIE,Erie Indemnity,Financials,Insurance Brokers,2022-10-31,2019-01-03,2022-10-31,walk_forward_past_data_only,486,1
ADM,22,965,0.2877407515870578,0.2937940362871262,0.042199999999999994,0.24554075158705782,0.8357581205191306,ADM,Archer Daniels Midland,Consumer Staples,Agricultural Products & Services,2022-10-31,2019-01-03,2022-10-31,walk_forward_past_data_only,486,1
SMCI,23,965,0.4903373122094339,0.5193528852420384,0.042199999999999994,0.44813731220943387,0.8628763311877716,SMCI,Supermicro,Information Technology,"Technology Hardware, Storage & Peripherals",2022-10-31,2019-01-03,2022-10-31,walk_forward_past_data_only,486,1
TKO,24,965,0.024836791329213792,0.4011562382289844,0.042199999999999994,-0.017363208670786202,-0.04328290829388796,TKO,TKO Group Holdings,Communication Services,Movies & Entertainment,2022-10-31,2019-01-03,2022-10-31,walk_forward_past_data_only,486,1
SW,25,965,0.09863110020061239,0.49823853010177593,0.042199999999999994,0.05643110020061239,0.1132612128353163,SW,Smurfit Westrock,Materials,Paper & Plastic Packaging Products & Materials,2022-10-31,2019-01-03,2022-10-31,walk_forward_past_data_only,486,1
COST,1,986,0.30004846981045663,0.24626014212063124,0.0437,0.2563484698104566,1.040966140939217,COST,Costco,Consumer Staples,Consumer Staples Merchandise Retail,2022-11-30,2019-01-03,2022-11-30,walk_forward_past_data_only,486,1
DPZ,2,986,0.13746572065361384,0.3394372873867993,0.0437,0.09376572065361384,0.2762387166580344,DPZ,Domino's,Consumer Discretionary,Restaurants,2022-11-30,2019-01-03,2022-11-30,walk_forward_past_data_only,486,1
MCK,3,986,0.3778613707598528,0.31588623667819954,0.0437,0.3341613707598528,1.0578535306692407,MCK,McKesson Corporation,Health Care,Health Care Distributors,2022-11-30,2019-01-03,2022-11-30,walk_forward_past_data_only,486,1
LLY,4,986,0.3740557558535189,0.3176635157526214,0.0437,0.3303557558535189,1.0399549821477814,LLY,Lilly (Eli),Health Care,Pharmaceuticals,2022-11-30,2019-01-03,2022-11-30,walk_forward_past_data_only,486,1
HSY,5,986,0.25345074003927914,0.24186076874272808,0.0437,0.20975074003927913,0.8672375479894178,HSY,Hershey Company (The),Consumer Staples,Packaged Foods & Meats,2022-11-30,2019-01-03,2022-11-30,walk_forward_past_data_only,486,1
NEE,6,986,0.21921235776027115,0.29276017418735784,0.0437,0.17551235776027113,0.5995089948537482,NEE,NextEra Energy,Utilities,Multi-Utilities,2022-11-30,2019-01-03,2022-11-30,walk_forward_past_data_only,486,1
PCG,7,986,-0.10086928240246895,0.8497875408734434,0.0437,-0.14456928240246897,-0.1701240315360181,PCG,PG&E Corporation,Utilities,Multi-Utilities,2022-11-30,2019-01-03,2022-11-30,walk_forward_past_data_only,486,1
PG,8,986,0.16352207037033062,0.2263223979054419,0.0437,0.11982207037033062,0.5294308980430323,PG,Procter & Gamble,Consumer Staples,Personal Care Products,2022-11-30,2019-01-03,2022-11-30,walk_forward_past_data_only,486,1
GIS,9,986,0.2695855664698228,0.23312232754466147,0.0437,0.22588556646982277,0.9689572373823684,GIS,General Mills,Consumer Staples,Packaged Foods & Meats,2022-11-30,2019-01-03,2022-11-30,walk_forward_past_data_only,486,1
NEM,10,986,0.1196913849236847,0.35150051726105275,0.0437,0.0759913849236847,0.2161913886096712,NEM,Newmont,Materials,Gold,2022-11-30,2019-01-03,2022-11-30,walk_forward_past_data_only,486,1
NDAQ,11,986,0.28747650326584884,0.28734186231342757,0.0437,0.24377650326584882,0.8483849213726526,NDAQ,"Nasdaq, Inc.",Financials,Financial Exchanges & Data,2022-11-30,2019-01-03,2022-11-30,walk_forward_past_data_only,486,1
AJG,12,986,0.3172325032463943,0.2728604933400596,0.0437,0.2735325032463943,1.0024628332893073,AJG,Arthur J. Gallagher & Co.,Financials,Insurance Brokers,2022-11-30,2019-01-03,2022-11-30,walk_forward_past_data_only,486,1
VICI,13,986,0.23052993249427267,0.3736609610621188,0.0437,0.18682993249427265,0.4999985333314318,VICI,Vici Properties,Real Estate,Hotel & Resort REITs,2022-11-30,2019-01-03,2022-11-30,walk_forward_past_data_only,486,1
NOC,14,986,0.2385006245900354,0.2944060478708965,0.0437,0.1948006245900354,0.661673311396985,NOC,Northrop Grumman,Industrials,Aerospace & Defense,2022-11-30,2019-01-03,2022-11-30,walk_forward_past_data_only,486,1
PM,15,986,0.16726381909198107,0.27758440635185044,0.0437,0.12356381909198107,0.4451396269549756,PM,Philip Morris International,Consumer Staples,Tobacco,2022-11-30,2019-01-03,2022-11-30,walk_forward_past_data_only,486,1
TPL,16,986,0.5033446036999674,0.537941559464337,0.0437,0.45964460369996735,0.8544508146157457,TPL,Texas Pacific Land Corporation,Energy,Oil & Gas Exploration & Production,2022-11-30,2019-01-03,2022-11-30,walk_forward_past_data_only,486,1
SMCI,17,986,0.5791529173753065,0.5233195946516724,0.0437,0.5354529173753065,1.0231853017690082,SMCI,Supermicro,Information Technology,"Technology Hardware, Storage & Peripherals",2022-11-30,2019-01-03,2022-11-30,walk_forward_past_data_only,486,1
ARES,18,986,0.521459760889412,0.3965613944077042,0.0437,0.477759760889412,1.2047561049228808,ARES,Ares Management,Financials,Asset Management & Custody Banks,2022-11-30,2019-01-03,2022-11-30,walk_forward_past_data_only,486,1
PWR,19,986,0.5146521055849542,0.3739311682832539,0.0437,0.4709521055849542,1.2594620227758246,PWR,Quanta Services,Industrials,Construction & Engineering,2022-11-30,2019-01-03,2022-11-30,walk_forward_past_data_only,486,1
TKO,20,986,0.027571382829295832,0.39823046881192076,0.0437,-0.01612861717070417,-0.040500711105361235,TKO,TKO Group Holdings,Communication Services,Movies & Entertainment,2022-11-30,2019-01-03,2022-11-30,walk_forward_past_data_only,486,1
TSLA,21,986,0.7738402756307317,0.6680774229609782,0.0437,0.7301402756307317,1.0928976949927234,TSLA,"Tesla, Inc.",Consumer Discretionary,Automobile Manufacturers,2022-11-30,2019-01-03,2022-11-30,walk_forward_past_data_only,486,1
SNPS,22,986,0.42879723227642264,0.36015339957417336,0.0437,0.3850972322764226,1.069258912262779,SNPS,Synopsys,Information Technology,Application Software,2022-11-30,2019-01-03,2022-11-30,walk_forward_past_data_only,486,1
AAPL,23,986,0.4145851281970385,0.34652000790951404,0.0437,0.3708851281970385,1.070313747349004,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",2022-11-30,2019-01-03,2022-11-30,walk_forward_past_data_only,486,1
MRNA,24,986,0.865728611468459,0.7997698562667697,0.0437,0.8220286114684591,1.0278314505445236,MRNA,Moderna,Health Care,Biotechnology,2022-11-30,2019-01-03,2022-11-30,walk_forward_past_data_only,486,1
SW,25,986,0.13539144399524705,0.4987698927965099,0.0437,0.09169144399524705,0.18383516190432064,SW,Smurfit Westrock,Materials,Paper & Plastic Packaging Products & Materials,2022-11-30,2019-01-03,2022-11-30,walk_forward_past_data_only,486,1
NEE,1,1007,0.2102179011905112,0.29070532128197707,0.044199999999999996,0.1660179011905112,0.5710865575435335,NEE,NextEra Energy,Utilities,Multi-Utilities,2022-12-30,2019-01-03,2022-12-30,walk_forward_past_data_only,486,1
AJG,2,1007,0.2927586130802178,0.27124955905695675,0.044199999999999996,0.2485586130802178,0.9163466069562372,AJG,Arthur J. Gallagher & Co.,Financials,Insurance Brokers,2022-12-30,2019-01-03,2022-12-30,walk_forward_past_data_only,486,1
NDAQ,3,1007,0.24695668041434438,0.2867233070149862,0.044199999999999996,0.2027566804143444,0.7071510248859778,NDAQ,"Nasdaq, Inc.",Financials,Financial Exchanges & Data,2022-12-30,2019-01-03,2022-12-30,walk_forward_past_data_only,486,1
ERIE,4,1007,0.20328189576025557,0.33717642597116243,0.044199999999999996,0.15908189576025558,0.4718061035911844,ERIE,Erie Indemnity,Financials,Insurance Brokers,2022-12-30,2019-01-03,2022-12-30,walk_forward_past_data_only,486,1
MCK,5,1007,0.36275689248578225,0.3138717563420927,0.044199999999999996,0.31855689248578223,1.0149269121831501,MCK,McKesson Corporation,Health Care,Health Care Distributors,2022-12-30,2019-01-03,2022-12-30,walk_forward_past_data_only,486,1
LLY,6,1007,0.36013119737694654,0.31564512019679886,0.044199999999999996,0.3159311973769465,1.0009063253693558,LLY,Lilly (Eli),Health Care,Pharmaceuticals,2022-12-30,2019-01-03,2022-12-30,walk_forward_past_data_only,486,1
GIS,7,1007,0.2578732049283756,0.23310528818276413,0.044199999999999996,0.21367320492837563,0.9166381706486515,GIS,General Mills,Consumer Staples,Packaged Foods & Meats,2022-12-30,2019-01-03,2022-12-30,walk_forward_past_data_only,486,1
HSY,8,1007,0.24275288504228487,0.24042927401759265,0.044199999999999996,0.19855288504228488,0.8258265797856064,HSY,Hershey Company (The),Consumer Staples,Packaged Foods & Meats,2022-12-30,2019-01-03,2022-12-30,walk_forward_past_data_only,486,1
NEM,9,1007,0.11874355935720615,0.3501363291669716,0.044199999999999996,0.07454355935720616,0.212898671596166,NEM,Newmont,Materials,Gold,2022-12-30,2019-01-03,2022-12-30,walk_forward_past_data_only,486,1
DE,10,1007,0.3240549060073339,0.3491113947286733,0.044199999999999996,0.27985490600733387,0.8016206581421811,DE,Deere & Company,Industrials,Agricultural & Farm Machinery,2022-12-30,2019-01-03,2022-12-30,walk_forward_past_data_only,486,1
ARES,11,1007,0.46091899064334285,0.39587825044292857,0.044199999999999996,0.41671899064334283,1.052644317229089,ARES,Ares Management,Financials,Asset Management & Custody Banks,2022-12-30,2019-01-03,2022-12-30,walk_forward_past_data_only,486,1
TKO,12,1007,-0.011285268195873499,0.39598875569519554,0.044199999999999996,-0.055485268195873495,-0.14011829224409134,TKO,TKO Group Holdings,Communication Services,Movies & Entertainment,2022-12-30,2019-01-03,2022-12-30,walk_forward_past_data_only,486,1
PWR,13,1007,0.48294797903864684,0.3717311979974219,0.044199999999999996,0.4387479790386468,1.1802829071174428,PWR,Quanta Services,Industrials,Construction & Engineering,2022-12-30,2019-01-03,2022-12-30,walk_forward_past_data_only,486,1
PGR,14,1007,0.26205469358753897,0.2699327148885278,0.044199999999999996,0.21785469358753898,0.8070703607656629,PGR,Progressive Corporation,Financials,Property & Casualty Insurance,2022-12-30,2019-01-03,2022-12-30,walk_forward_past_data_only,486,1
VICI,15,1007,0.21234059770741043,0.3704949001374131,0.044199999999999996,0.16814059770741044,0.4538270233815598,VICI,Vici Properties,Real Estate,Hotel & Resort REITs,2022-12-30,2019-01-03,2022-12-30,walk_forward_past_data_only,486,1
PCG,16,1007,-0.09093525185917961,0.8414370493606895,0.044199999999999996,-0.1351352518591796,-0.1606005487420042,PCG,PG&E Corporation,Utilities,Multi-Utilities,2022-12-30,2019-01-03,2022-12-30,walk_forward_past_data_only,486,1
PODD,17,1007,0.41550725841816405,0.46664180861739707,0.044199999999999996,0.37130725841816403,0.7957007956880295,PODD,Insulet Corporation,Health Care,Health Care Equipment,2022-12-30,2019-01-03,2022-12-30,walk_forward_past_data_only,486,1
MRNA,18,1007,0.8512645189826455,0.8030939179298813,0.044199999999999996,0.8070645189826455,1.0049441303988444,MRNA,Moderna,Health Care,Biotechnology,2022-12-30,2019-01-03,2022-12-30,walk_forward_past_data_only,486,1
AZO,19,1007,0.3099337573372447,0.2974853793041688,0.044199999999999996,0.2657337573372447,0.893266613501502,AZO,AutoZone,Consumer Discretionary,Automotive Retail,2022-12-30,2019-01-03,2022-12-30,walk_forward_past_data_only,486,1
DPZ,20,1007,0.10299277220827907,0.33778321175009207,0.044199999999999996,0.058792772208279075,0.17405474920931457,DPZ,Domino's,Consumer Discretionary,Restaurants,2022-12-30,2019-01-03,2022-12-30,walk_forward_past_data_only,486,1
AAPL,21,1007,0.35929498223989764,0.34572505525232733,0.044199999999999996,0.3150949822398976,0.9114033751760504,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",2022-12-30,2019-01-03,2022-12-30,walk_forward_past_data_only,486,1
SNPS,22,1007,0.3965477945460545,0.3602652178380823,0.044199999999999996,0.35234779454605447,0.978023348078009,SNPS,Synopsys,Information Technology,Application Software,2022-12-30,2019-01-03,2022-12-30,walk_forward_past_data_only,486,1
BLDR,23,1007,0.5415063793140735,0.5487183791670946,0.044199999999999996,0.4973063793140735,0.9063053074127753,BLDR,Builders FirstSource,Industrials,Building Products,2022-12-30,2019-01-03,2022-12-30,walk_forward_past_data_only,486,1
SMCI,24,1007,0.5276508894410108,0.5243171360621363,0.044199999999999996,0.4834508894410108,0.9220581518123747,SMCI,Supermicro,Information Technology,"Technology Hardware, Storage & Peripherals",2022-12-30,2019-01-03,2022-12-30,walk_forward_past_data_only,486,1
SW,25,1007,0.1376105510480352,0.4949933647860559,0.044199999999999996,0.09341055104803522,0.18871071350301588,SW,Smurfit Westrock,Materials,Paper & Plastic Packaging Products & Materials,2022-12-30,2019-01-03,2022-12-30,walk_forward_past_data_only,486,1
